 INFO  Accepting connections at http://localhost:8000
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/edit-video-modal.html
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 301 in 0 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/profile-modal.html
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 301 in 0 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/login-modal
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/application-form
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/content-appeals-form
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/general-feedback-form
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/feature-request-form
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 9 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 9 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 11 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 11 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 11 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/bug-fix-form
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 4 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/search-filter-modal
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/video-modal
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/upload-modal
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/edit-video-modal
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/profile-modal
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 5 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 5 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 5 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 5 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 5 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/iframe_forms/iframe-application-form.html
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 301 in 0 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/iframe_forms/iframe-content-appeals-form.html
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 301 in 0 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/iframe_forms/iframe-feedback-form.html
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 301 in 0 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/iframe_forms/iframe-request-form.html
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 301 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/iframe_forms/iframe-application-form
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/iframe_forms/iframe-content-appeals-form
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/iframe_forms/iframe-feedback-form
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 5 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/iframe_forms/iframe-request-form
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/sidebar.html
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 301 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/iframe_forms/iframe-bug-fix-form.html
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 301 in 0 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 6 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/iframe_forms/iframe-bug-fix-form
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/sidebar
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/iframe_forms/theme-sync.js
 HTTP  2/16/2026 6:46:41 PM ::1 GET /css/tailwind.generated.css
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 304 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /css/tailwind.generated.css
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 304 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/iframe_forms/theme-sync.js
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 304 in 2 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /css/tailwind.generated.css
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/iframe_forms/theme-sync.js
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 304 in 0 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 304 in 0 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /css/tailwind.generated.css
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 304 in 0 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/iframe_forms/theme-sync.js
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 304 in 2 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /css/tailwind.generated.css
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/iframe_forms/theme-sync.js
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 304 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 304 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /config/instance-config.js
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 304 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /assets/svg/for-you-feed-icon.svg
 HTTP  2/16/2026 6:46:41 PM ::1 GET /assets/svg/globe-icon.svg
 HTTP  2/16/2026 6:46:41 PM ::1 GET /assets/svg/explore-icon.svg
 HTTP  2/16/2026 6:46:41 PM ::1 GET /assets/svg/subscriptions-icon.svg
 HTTP  2/16/2026 6:46:41 PM ::1 GET /assets/svg/history-icon.svg
 HTTP  2/16/2026 6:46:41 PM ::1 GET /assets/svg/ellipsis.svg
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /config/instance-config.js
 HTTP  2/16/2026 6:46:41 PM ::1 GET /assets/svg/getting-started-icon.svg
 HTTP  2/16/2026 6:46:41 PM ::1 GET /assets/svg/blog-icon.svg
 HTTP  2/16/2026 6:46:41 PM ::1 GET /assets/svg/nostr-icon.svg
 HTTP  2/16/2026 6:46:41 PM ::1 GET /assets/svg/github-icon.svg
 HTTP  2/16/2026 6:46:41 PM ::1 GET /assets/svg/beacon-icon.svg
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 304 in 3 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 4 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /assets/svg/video-settings-gear.svg
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 0 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /config/instance-config.js
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 304 in 0 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /assets/svg/beta-icon.svg
 HTTP  2/16/2026 6:46:41 PM ::1 GET /assets/svg/dns-icon.svg
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 0 ms
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 0 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /js/sidebar.js
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /config/instance-config.js
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 304 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /config/instance-config.js
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 304 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/disclaimer.html
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 301 in 1 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /components/disclaimer
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:46:41 PM ::1 GET /js/disclaimer.js
 HTTP  2/16/2026 6:46:41 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:46:42 PM ::1 GET /components/subscription-history-modal.html
 HTTP  2/16/2026 6:46:42 PM ::1 Returned 301 in 1 ms
 HTTP  2/16/2026 6:46:42 PM ::1 GET /components/subscription-history-modal
 HTTP  2/16/2026 6:46:42 PM ::1 Returned 200 in 2 ms
 HTTP  2/16/2026 6:46:42 PM ::1 GET /views/most-recent-videos.html
 HTTP  2/16/2026 6:46:42 PM ::1 Returned 301 in 1 ms
 HTTP  2/16/2026 6:46:42 PM ::1 GET /views/most-recent-videos
 HTTP  2/16/2026 6:46:42 PM ::1 Returned 200 in 1 ms
 HTTP  2/16/2026 6:46:43 PM ::1 GET /assets/jpg/video-thumbnail-fallback.jpg
 HTTP  2/16/2026 6:46:43 PM ::1 Returned 200 in 1 ms

 INFO  Gracefully shutting down. Please wait...
